"Participant","Trial","Condition","Time","DesiredResponse","ActualResponse","Angle","CorrectResponse"
"sub34",88,"R3_4_4_3_180Y100.pct",2792,"Different","Different",100,"Correct"
"sub34",89,"R2_3_3_2_0Y100.pct",6500,"Different","Different",100,"Correct"
"sub34",90,"2_3_3_2_0Y50.pct",2849,"Same","Same",50,"Correct"
"sub34",91,"2_4_4_2_0Y0.pct",1200,"Same","Same",0,"Correct"
"sub34",92,"3_4_3_2_90Y150.pct",2612,"Same","Same",150,"Correct"
"sub34",93,"R2_4_4_3_90Y150.pct",4527,"Different","Different",150,"Correct"
"sub34",94,"R3_4_3_2_90Y50.pct",2858,"Different","Different",50,"Correct"
"sub34",95,"2_3_3_2_0Y100.pct",1759,"Same","Same",100,"Correct"
"sub34",96,"R3_3_3_2_0Y0.pct",2899,"Different","Different",0,"Correct"
"sub35",1,"R2_3_3_2_0Y0.pct",5076,"Different","Different",0,"Correct"
"sub35",2,"R3_4_3_2_90Y150.pct",3696,"Different","Different",150,"Correct"
"sub35",3,"2_4_4_2_0Y150.pct",3384,"Same","Same",150,"Correct"
"sub35",4,"3_3_3_2_0Y100.pct",5059,"Same","Same",100,"Correct"
"sub35",5,"3_3_3_3_90Y50.pct",3252,"Same","Same",50,"Correct"
"sub35",6,"R2_4_4_2_0Y50.pct",4557,"Different","Different",50,"Correct"
"sub35",7,"R3_3_3_3_90Y100.pct",NA,"Different","[N/A]",100,"Incorrect"
"sub35",8,"2_3_3_2_0Y0.pct",1712,"Same","Same",0,"Correct"
"sub35",9,"R3_4_3_3_180Y150.pct",6402,"Different","Different",150,"Correct"
"sub35",10,"2_4_4_2_180Y150.pct",4571,"Same","Same",150,"Correct"
"sub35",11,"R3_3_4_2_0Y50.pct",5753,"Different","Different",50,"Correct"
"sub35",12,"R2_3_4_2_90Y0.pct",2062,"Different","Different",0,"Correct"
"sub35",13,"3_3_3_3_180Y0.pct",1659,"Same","Same",0,"Correct"
"sub35",14,"R3_4_3_3_180Y100.pct",3863,"Different","Different",100,"Correct"
"sub35",15,"2_4_4_3_90Y100.pct",2727,"Same","Same",100,"Correct"
"sub35",16,"3_4_3_2_90Y50.pct",3684,"Same","Same",50,"Correct"
"sub35",17,"R2_4_4_3_90Y100.pct",3684,"Different","Different",100,"Correct"
"sub35",18,"2_3_3_2_0Y150.pct",3749,"Same","Same",150,"Correct"
"sub35",19,"R2_3_4_2_90Y50.pct",3483,"Different","Different",50,"Correct"
"sub35",20,"2_3_4_2_90Y50.pct",3458,"Same","Same",50,"Correct"
"sub35",21,"R2_4_4_2_180Y100.pct",3243,"Different","Different",100,"Correct"
"sub35",22,"R2_4_4_2_0Y0.pct",2985,"Different","Different",0,"Correct"
"sub35",23,"3_4_3_2_90Y0.pct",2124,"Same","Same",0,"Correct"
"sub35",24,"R3_3_3_2_0Y150.pct",4359,"Different","Different",150,"Correct"
"sub35",25,"R3_4_4_3_180Y150.pct",3561,"Different","Different",150,"Correct"
"sub35",26,"R3_4_3_3_180Y50.pct",4413,"Different","Different",50,"Correct"
"sub35",27,"3_4_3_3_180Y50.pct",5264,"Same","Same",50,"Correct"
"sub35",28,"3_3_3_3_90Y100.pct",4626,"Same","Same",100,"Correct"
"sub35",29,"2_4_4_2_180Y0.pct",1233,"Same","Same",0,"Correct"
"sub35",30,"R3_4_3_2_90Y0.pct",2636,"Different","Different",0,"Correct"
"sub35",31,"3_3_4_2_0Y150.pct",3087,"Same","Same",150,"Correct"
"sub35",32,"R3_3_4_2_0Y100.pct",5358,"Different","Different",100,"Correct"
"sub35",33,"3_3_3_3_180Y50.pct",2561,"Same","Same",50,"Correct"
"sub35",34,"3_3_4_2_0Y100.pct",3800,"Same","Same",100,"Correct"
"sub35",35,"3_4_4_3_180Y150.pct",4707,"Same","Different",150,"Incorrect"
"sub35",36,"R3_3_3_3_180Y0.pct",1320,"Different","Different",0,"Correct"
"sub35",37,"3_4_3_3_180Y100.pct",4622,"Same","Same",100,"Correct"
"sub35",38,"R3_3_3_3_180Y150.pct",2560,"Different","Different",150,"Correct"
"sub35",39,"3_4_3_3_180Y0.pct",1926,"Same","Same",0,"Correct"
"sub35",40,"R3_3_3_3_90Y50.pct",2307,"Different","Different",50,"Correct"
"sub35",41,"2_4_4_3_90Y150.pct",3298,"Same","Same",150,"Correct"
"sub35",42,"R3_4_3_3_180Y0.pct",1617,"Different","Different",0,"Correct"
"sub35",43,"3_3_3_3_180Y100.pct",5730,"Same","Same",100,"Correct"
"sub35",44,"R2_3_4_2_90Y150.pct",3011,"Different","Different",150,"Correct"
"sub35",45,"R2_3_3_2_0Y50.pct",2661,"Different","Different",50,"Correct"
"sub35",46,"R2_3_4_2_90Y100.pct",3813,"Different","Different",100,"Correct"
"sub35",47,"3_4_4_3_180Y0.pct",1495,"Same","Same",0,"Correct"
"sub35",48,"3_4_4_3_180Y50.pct",2093,"Same","Same",50,"Correct"
"sub35",49,"R2_4_4_2_0Y100.pct",2774,"Different","Different",100,"Correct"
"sub35",50,"R2_3_3_2_0Y150.pct",3036,"Different","Different",150,"Correct"
"sub35",51,"3_3_4_2_0Y0.pct",1316,"Same","Same",0,"Correct"
"sub35",52,"R2_4_4_3_90Y0.pct",2371,"Different","Different",0,"Correct"
"sub35",53,"3_4_4_3_180Y100.pct",2489,"Same","Same",100,"Correct"
"sub35",54,"R2_4_4_2_180Y50.pct",1350,"Different","Different",50,"Correct"
"sub35",55,"3_3_3_2_0Y150.pct",4596,"Same","Same",150,"Correct"
"sub35",56,"2_4_4_2_0Y50.pct",1200,"Same","Same",50,"Correct"
"sub35",57,"R2_4_4_2_0Y150.pct",3850,"Different","Different",150,"Correct"
"sub35",58,"R3_4_3_2_90Y100.pct",3820,"Different","Different",100,"Correct"
"sub35",59,"2_3_4_2_90Y150.pct",1494,"Same","Same",150,"Correct"
"sub35",60,"3_4_3_2_90Y100.pct",2260,"Same","Same",100,"Correct"
"sub35",61,"2_4_4_3_90Y0.pct",957,"Same","Same",0,"Correct"
"sub35",62,"R2_4_4_2_180Y0.pct",1386,"Different","Different",0,"Correct"
"sub35",63,"R2_4_4_3_90Y50.pct",3780,"Different","Different",50,"Correct"
"sub35",64,"2_4_4_3_90Y50.pct",1695,"Same","Same",50,"Correct"
"sub35",65,"R2_4_4_2_180Y150.pct",2400,"Different","Different",150,"Correct"
"sub35",66,"3_3_3_3_90Y0.pct",2242,"Same","Same",0,"Correct"
"sub35",67,"3_3_3_3_180Y150.pct",1651,"Same","Different",150,"Incorrect"
"sub35",68,"R3_3_3_3_90Y0.pct",1789,"Different","Different",0,"Correct"
"sub35",69,"R3_3_3_2_0Y50.pct",2945,"Different","Different",50,"Correct"
"sub35",70,"2_4_4_2_180Y50.pct",1211,"Same","Same",50,"Correct"
"sub35",71,"2_4_4_2_0Y100.pct",1350,"Same","Same",100,"Correct"
"sub35",72,"R3_3_3_2_0Y100.pct",3468,"Different","Different",100,"Correct"
"sub35",73,"2_3_4_2_90Y100.pct",2693,"Same","Same",100,"Correct"
"sub35",74,"R3_3_3_3_180Y100.pct",1852,"Different","Different",100,"Correct"
"sub35",75,"3_3_3_3_90Y150.pct",1452,"Same","Same",150,"Correct"
"sub35",76,"R3_3_4_2_0Y0.pct",3551,"Different","Different",0,"Correct"
"sub35",77,"3_3_3_2_0Y0.pct",1828,"Same","Same",0,"Correct"
"sub35",78,"3_3_3_2_0Y50.pct",3211,"Same","Same",50,"Correct"
"sub35",79,"R3_3_3_3_180Y50.pct",1734,"Different","Different",50,"Correct"
"sub35",80,"R3_3_3_3_90Y150.pct",4243,"Different","Different",150,"Correct"
"sub35",81,"R3_4_4_3_180Y50.pct",3023,"Different","Different",50,"Correct"
"sub35",82,"2_3_4_2_90Y0.pct",970,"Same","Same",0,"Correct"
"sub35",83,"R3_3_4_2_0Y150.pct",2501,"Different","Different",150,"Correct"
"sub35",84,"3_3_4_2_0Y50.pct",3010,"Same","Same",50,"Correct"
"sub35",85,"2_4_4_2_180Y100.pct",2821,"Same","Same",100,"Correct"
"sub35",86,"R3_4_4_3_180Y0.pct",1961,"Different","Different",0,"Correct"
"sub35",87,"3_4_3_3_180Y150.pct",5621,"Same","Same",150,"Correct"
"sub35",88,"R3_4_4_3_180Y100.pct",2176,"Different","Different",100,"Correct"
"sub35",89,"R2_3_3_2_0Y100.pct",1819,"Different","Different",100,"Correct"
"sub35",90,"2_3_3_2_0Y50.pct",1598,"Same","Same",50,"Correct"
"sub35",91,"2_4_4_2_0Y0.pct",1072,"Same","Same",0,"Correct"
"sub35",92,"3_4_3_2_90Y150.pct",3952,"Same","Same",150,"Correct"
"sub35",93,"R2_4_4_3_90Y150.pct",2381,"Different","Different",150,"Correct"
"sub35",94,"R3_4_3_2_90Y50.pct",4743,"Different","Different",50,"Correct"
"sub35",95,"2_3_3_2_0Y100.pct",1567,"Same","Same",100,"Correct"
"sub35",96,"R3_3_3_2_0Y0.pct",5018,"Different","Different",0,"Correct"
"sub36",1,"R2_3_3_2_0Y0.pct",2733,"Different","Different",0,"Correct"
"sub36",2,"R3_4_3_2_90Y150.pct",2313,"Different","Different",150,"Correct"
"sub36",3,"2_4_4_2_0Y150.pct",2248,"Same","Different",150,"Incorrect"
"sub36",4,"3_3_3_2_0Y100.pct",3640,"Same","Same",100,"Correct"
"sub36",5,"3_3_3_3_90Y50.pct",2674,"Same","Different",50,"Incorrect"
"sub36",6,"R2_4_4_2_0Y50.pct",1859,"Different","Different",50,"Correct"
"sub36",7,"R3_3_3_3_90Y100.pct",2614,"Different","Different",100,"Correct"
"sub36",8,"2_3_3_2_0Y0.pct",1587,"Same","Same",0,"Correct"
"sub36",9,"R3_4_3_3_180Y150.pct",4480,"Different","Different",150,"Correct"
"sub36",10,"2_4_4_2_180Y150.pct",2446,"Same","Same",150,"Correct"
"sub36",11,"R3_3_4_2_0Y50.pct",2562,"Different","Different",50,"Correct"
"sub36",12,"R2_3_4_2_90Y0.pct",1446,"Different","Different",0,"Correct"
"sub36",13,"3_3_3_3_180Y0.pct",1301,"Same","Same",0,"Correct"
"sub36",14,"R3_4_3_3_180Y100.pct",2700,"Different","Different",100,"Correct"
"sub36",15,"2_4_4_3_90Y100.pct",2296,"Same","Same",100,"Correct"
"sub36",16,"3_4_3_2_90Y50.pct",1941,"Same","Different",50,"Incorrect"
"sub36",17,"R2_4_4_3_90Y100.pct",1775,"Different","Different",100,"Correct"
"sub36",18,"2_3_3_2_0Y150.pct",1687,"Same","Same",150,"Correct"
"sub36",19,"R2_3_4_2_90Y50.pct",2429,"Different","Different",50,"Correct"
"sub36",20,"2_3_4_2_90Y50.pct",1644,"Same","Same",50,"Correct"
"sub36",21,"R2_4_4_2_180Y100.pct",2325,"Different","Different",100,"Correct"
"sub36",22,"R2_4_4_2_0Y0.pct",1761,"Different","Different",0,"Correct"
"sub36",23,"3_4_3_2_90Y0.pct",1109,"Same","Same",0,"Correct"
"sub36",24,"R3_3_3_2_0Y150.pct",3535,"Different","Different",150,"Correct"
"sub36",25,"R3_4_4_3_180Y150.pct",3553,"Different","Different",150,"Correct"
"sub36",26,"R3_4_3_3_180Y50.pct",2180,"Different","Different",50,"Correct"
"sub36",27,"3_4_3_3_180Y50.pct",1458,"Same","Same",50,"Correct"
"sub36",28,"3_3_3_3_90Y100.pct",2001,"Same","Same",100,"Correct"
"sub36",29,"2_4_4_2_180Y0.pct",1081,"Same","Same",0,"Correct"
"sub36",30,"R3_4_3_2_90Y0.pct",2343,"Different","Different",0,"Correct"
"sub36",31,"3_3_4_2_0Y150.pct",4065,"Same","Same",150,"Correct"
"sub36",32,"R3_3_4_2_0Y100.pct",3188,"Different","Different",100,"Correct"
"sub36",33,"3_3_3_3_180Y50.pct",2673,"Same","Same",50,"Correct"
"sub36",34,"3_3_4_2_0Y100.pct",2572,"Same","Same",100,"Correct"
"sub36",35,"3_4_4_3_180Y150.pct",4624,"Same","Same",150,"Correct"
"sub36",36,"R3_3_3_3_180Y0.pct",1719,"Different","Different",0,"Correct"
"sub36",37,"3_4_3_3_180Y100.pct",4689,"Same","Same",100,"Correct"
"sub36",38,"R3_3_3_3_180Y150.pct",4391,"Different","Same",150,"Incorrect"
"sub36",39,"3_4_3_3_180Y0.pct",1162,"Same","Same",0,"Correct"
"sub36",40,"R3_3_3_3_90Y50.pct",1470,"Different","Different",50,"Correct"
"sub36",41,"2_4_4_3_90Y150.pct",4128,"Same","Same",150,"Correct"
"sub36",42,"R3_4_3_3_180Y0.pct",1204,"Different","Different",0,"Correct"
"sub36",43,"3_3_3_3_180Y100.pct",4111,"Same","Same",100,"Correct"
"sub36",44,"R2_3_4_2_90Y150.pct",2728,"Different","Same",150,"Incorrect"
"sub36",45,"R2_3_3_2_0Y50.pct",1245,"Different","Different",50,"Correct"
"sub36",46,"R2_3_4_2_90Y100.pct",2071,"Different","Different",100,"Correct"
"sub36",47,"3_4_4_3_180Y0.pct",1390,"Same","Same",0,"Correct"
"sub36",48,"3_4_4_3_180Y50.pct",3024,"Same","Same",50,"Correct"
"sub36",49,"R2_4_4_2_0Y100.pct",1828,"Different","Different",100,"Correct"
"sub36",50,"R2_3_3_2_0Y150.pct",2453,"Different","Different",150,"Correct"
"sub36",51,"3_3_4_2_0Y0.pct",1255,"Same","Same",0,"Correct"
"sub36",52,"R2_4_4_3_90Y0.pct",1125,"Different","Different",0,"Correct"
"sub36",53,"3_4_4_3_180Y100.pct",2900,"Same","Same",100,"Correct"
"sub36",54,"R2_4_4_2_180Y50.pct",1705,"Different","Different",50,"Correct"
"sub36",55,"3_3_3_2_0Y150.pct",6553,"Same","Same",150,"Correct"
"sub36",56,"2_4_4_2_0Y50.pct",1206,"Same","Same",50,"Correct"
"sub36",57,"R2_4_4_2_0Y150.pct",2896,"Different","Different",150,"Correct"
"sub36",58,"R3_4_3_2_90Y100.pct",3775,"Different","Different",100,"Correct"
"sub36",59,"2_3_4_2_90Y150.pct",2108,"Same","Same",150,"Correct"
"sub36",60,"3_4_3_2_90Y100.pct",2369,"Same","Same",100,"Correct"
"sub36",61,"2_4_4_3_90Y0.pct",973,"Same","Same",0,"Correct"
"sub36",62,"R2_4_4_2_180Y0.pct",1168,"Different","Different",0,"Correct"
"sub36",63,"R2_4_4_3_90Y50.pct",3365,"Different","Different",50,"Correct"
"sub36",64,"2_4_4_3_90Y50.pct",1488,"Same","Same",50,"Correct"
"sub36",65,"R2_4_4_2_180Y150.pct",2887,"Different","Different",150,"Correct"
"sub36",66,"3_3_3_3_90Y0.pct",974,"Same","Same",0,"Correct"
"sub36",67,"3_3_3_3_180Y150.pct",3651,"Same","Same",150,"Correct"
"sub36",68,"R3_3_3_3_90Y0.pct",1205,"Different","Different",0,"Correct"
"sub36",69,"R3_3_3_2_0Y50.pct",1957,"Different","Different",50,"Correct"
"sub36",70,"2_4_4_2_180Y50.pct",1725,"Same","Same",50,"Correct"
"sub36",71,"2_4_4_2_0Y100.pct",2036,"Same","Same",100,"Correct"
"sub36",72,"R3_3_3_2_0Y100.pct",4041,"Different","Different",100,"Correct"
"sub36",73,"2_3_4_2_90Y100.pct",1553,"Same","Same",100,"Correct"
"sub36",74,"R3_3_3_3_180Y100.pct",2091,"Different","Different",100,"Correct"
"sub36",75,"3_3_3_3_90Y150.pct",3225,"Same","Same",150,"Correct"
"sub36",76,"R3_3_4_2_0Y0.pct",2023,"Different","Different",0,"Correct"
"sub36",77,"3_3_3_2_0Y0.pct",1608,"Same","Same",0,"Correct"
"sub36",78,"3_3_3_2_0Y50.pct",3799,"Same","Same",50,"Correct"
"sub36",79,"R3_3_3_3_180Y50.pct",1087,"Different","Different",50,"Correct"
"sub36",80,"R3_3_3_3_90Y150.pct",1701,"Different","Different",150,"Correct"
"sub36",81,"R3_4_4_3_180Y50.pct",2352,"Different","Different",50,"Correct"
"sub36",82,"2_3_4_2_90Y0.pct",1046,"Same","Same",0,"Correct"
"sub36",83,"R3_3_4_2_0Y150.pct",2609,"Different","Different",150,"Correct"
"sub36",84,"3_3_4_2_0Y50.pct",2242,"Same","Same",50,"Correct"
"sub36",85,"2_4_4_2_180Y100.pct",3251,"Same","Same",100,"Correct"
"sub36",86,"R3_4_4_3_180Y0.pct",1766,"Different","Different",0,"Correct"
"sub36",87,"3_4_3_3_180Y150.pct",3944,"Same","Same",150,"Correct"
"sub36",88,"R3_4_4_3_180Y100.pct",3521,"Different","Different",100,"Correct"
"sub36",89,"R2_3_3_2_0Y100.pct",3428,"Different","Different",100,"Correct"
"sub36",90,"2_3_3_2_0Y50.pct",1599,"Same","Same",50,"Correct"
"sub36",91,"2_4_4_2_0Y0.pct",1176,"Same","Same",0,"Correct"
"sub36",92,"3_4_3_2_90Y150.pct",3449,"Same","Same",150,"Correct"
"sub36",93,"R2_4_4_3_90Y150.pct",1579,"Different","Different",150,"Correct"
"sub36",94,"R3_4_3_2_90Y50.pct",1417,"Different","Different",50,"Correct"
"sub36",95,"2_3_3_2_0Y100.pct",1380,"Same","Same",100,"Correct"
"sub36",96,"R3_3_3_2_0Y0.pct",4526,"Different","Different",0,"Correct"
"sub37",1,"R2_3_3_2_0Y0.pct",1780,"Different","Different",0,"Correct"
"sub37",2,"R3_4_3_2_90Y150.pct",3019,"Different","Different",150,"Correct"
"sub37",3,"2_4_4_2_0Y150.pct",2061,"Same","Same",150,"Correct"
"sub37",4,"3_3_3_2_0Y100.pct",2472,"Same","Same",100,"Correct"
"sub37",5,"3_3_3_3_90Y50.pct",2281,"Same","Different",50,"Incorrect"
"sub37",6,"R2_4_4_2_0Y50.pct",1967,"Different","Different",50,"Correct"
"sub37",7,"R3_3_3_3_90Y100.pct",2233,"Different","Different",100,"Correct"
"sub37",8,"2_3_3_2_0Y0.pct",1242,"Same","Same",0,"Correct"
"sub37",9,"R3_4_3_3_180Y150.pct",3319,"Different","Different",150,"Correct"
"sub37",10,"2_4_4_2_180Y150.pct",3403,"Same","Same",150,"Correct"
"sub37",11,"R3_3_4_2_0Y50.pct",2464,"Different","Different",50,"Correct"
"sub37",12,"R2_3_4_2_90Y0.pct",1922,"Different","Different",0,"Correct"
"sub37",13,"3_3_3_3_180Y0.pct",1271,"Same","Same",0,"Correct"
"sub37",14,"R3_4_3_3_180Y100.pct",2640,"Different","Different",100,"Correct"
"sub37",15,"2_4_4_3_90Y100.pct",1869,"Same","Same",100,"Correct"
"sub37",16,"3_4_3_2_90Y50.pct",3312,"Same","Same",50,"Correct"
"sub37",17,"R2_4_4_3_90Y100.pct",3062,"Different","Different",100,"Correct"
"sub37",18,"2_3_3_2_0Y150.pct",2782,"Same","Same",150,"Correct"
"sub37",19,"R2_3_4_2_90Y50.pct",1699,"Different","Different",50,"Correct"
"sub37",20,"2_3_4_2_90Y50.pct",3068,"Same","Same",50,"Correct"
"sub37",21,"R2_4_4_2_180Y100.pct",3128,"Different","Different",100,"Correct"
"sub37",22,"R2_4_4_2_0Y0.pct",1918,"Different","Different",0,"Correct"
"sub37",23,"3_4_3_2_90Y0.pct",1382,"Same","Same",0,"Correct"
"sub37",24,"R3_3_3_2_0Y150.pct",2212,"Different","Different",150,"Correct"
"sub37",25,"R3_4_4_3_180Y150.pct",3149,"Different","Different",150,"Correct"
"sub37",26,"R3_4_3_3_180Y50.pct",4162,"Different","Different",50,"Correct"
"sub37",27,"3_4_3_3_180Y50.pct",2744,"Same","Same",50,"Correct"
"sub37",28,"3_3_3_3_90Y100.pct",3885,"Same","Different",100,"Incorrect"
"sub37",29,"2_4_4_2_180Y0.pct",1432,"Same","Same",0,"Correct"
"sub37",30,"R3_4_3_2_90Y0.pct",2136,"Different","Different",0,"Correct"
"sub37",31,"3_3_4_2_0Y150.pct",2992,"Same","Different",150,"Incorrect"
"sub37",32,"R3_3_4_2_0Y100.pct",3350,"Different","Different",100,"Correct"
"sub37",33,"3_3_3_3_180Y50.pct",2817,"Same","Same",50,"Correct"
"sub37",34,"3_3_4_2_0Y100.pct",3580,"Same","Different",100,"Incorrect"
"sub37",35,"3_4_4_3_180Y150.pct",2968,"Same","Same",150,"Correct"
"sub37",36,"R3_3_3_3_180Y0.pct",2155,"Different","Different",0,"Correct"
"sub37",37,"3_4_3_3_180Y100.pct",3163,"Same","Same",100,"Correct"
"sub37",38,"R3_3_3_3_180Y150.pct",3146,"Different","Different",150,"Correct"
"sub37",39,"3_4_3_3_180Y0.pct",1538,"Same","Same",0,"Correct"
"sub37",40,"R3_3_3_3_90Y50.pct",2240,"Different","Different",50,"Correct"
"sub37",41,"2_4_4_3_90Y150.pct",2225,"Same","Same",150,"Correct"
"sub37",42,"R3_4_3_3_180Y0.pct",1627,"Different","Different",0,"Correct"
"sub37",43,"3_3_3_3_180Y100.pct",2452,"Same","Same",100,"Correct"
"sub37",44,"R2_3_4_2_90Y150.pct",2688,"Different","Same",150,"Incorrect"
"sub37",45,"R2_3_3_2_0Y50.pct",1726,"Different","Different",50,"Correct"
"sub37",46,"R2_3_4_2_90Y100.pct",1820,"Different","Same",100,"Incorrect"
"sub37",47,"3_4_4_3_180Y0.pct",2206,"Same","Same",0,"Correct"
"sub37",48,"3_4_4_3_180Y50.pct",2759,"Same","Different",50,"Incorrect"
"sub37",49,"R2_4_4_2_0Y100.pct",2132,"Different","Different",100,"Correct"
"sub37",50,"R2_3_3_2_0Y150.pct",2410,"Different","Different",150,"Correct"
"sub37",51,"3_3_4_2_0Y0.pct",1450,"Same","Same",0,"Correct"
"sub37",52,"R2_4_4_3_90Y0.pct",1533,"Different","Different",0,"Correct"
"sub37",53,"3_4_4_3_180Y100.pct",2905,"Same","Same",100,"Correct"
"sub37",54,"R2_4_4_2_180Y50.pct",1745,"Different","Different",50,"Correct"
"sub37",55,"3_3_3_2_0Y150.pct",2855,"Same","Different",150,"Incorrect"
"sub37",56,"2_4_4_2_0Y50.pct",2087,"Same","Same",50,"Correct"
"sub37",57,"R2_4_4_2_0Y150.pct",1806,"Different","Different",150,"Correct"
"sub37",58,"R3_4_3_2_90Y100.pct",2815,"Different","Different",100,"Correct"
"sub37",59,"2_3_4_2_90Y150.pct",2339,"Same","Same",150,"Correct"
"sub37",60,"3_4_3_2_90Y100.pct",2705,"Same","Same",100,"Correct"
"sub37",61,"2_4_4_3_90Y0.pct",1288,"Same","Same",0,"Correct"
"sub37",62,"R2_4_4_2_180Y0.pct",1657,"Different","Different",0,"Correct"
"sub37",63,"R2_4_4_3_90Y50.pct",3446,"Different","Different",50,"Correct"
"sub37",64,"2_4_4_3_90Y50.pct",2511,"Same","Same",50,"Correct"
"sub37",65,"R2_4_4_2_180Y150.pct",2758,"Different","Different",150,"Correct"
"sub37",66,"3_3_3_3_90Y0.pct",1387,"Same","Same",0,"Correct"
"sub37",67,"3_3_3_3_180Y150.pct",3149,"Same","Same",150,"Correct"
"sub37",68,"R3_3_3_3_90Y0.pct",2066,"Different","Different",0,"Correct"
"sub37",69,"R3_3_3_2_0Y50.pct",3107,"Different","Different",50,"Correct"
"sub37",70,"2_4_4_2_180Y50.pct",2078,"Same","Same",50,"Correct"
"sub37",71,"2_4_4_2_0Y100.pct",2577,"Same","Same",100,"Correct"
"sub37",72,"R3_3_3_2_0Y100.pct",4334,"Different","Same",100,"Incorrect"
"sub37",73,"2_3_4_2_90Y100.pct",2051,"Same","Same",100,"Correct"
"sub37",74,"R3_3_3_3_180Y100.pct",2334,"Different","Different",100,"Correct"
"sub37",75,"3_3_3_3_90Y150.pct",3927,"Same","Same",150,"Correct"
"sub37",76,"R3_3_4_2_0Y0.pct",2656,"Different","Different",0,"Correct"
"sub37",77,"3_3_3_2_0Y0.pct",2048,"Same","Same",0,"Correct"
"sub37",78,"3_3_3_2_0Y50.pct",2617,"Same","Same",50,"Correct"
"sub37",79,"R3_3_3_3_180Y50.pct",2088,"Different","Different",50,"Correct"
"sub37",80,"R3_3_3_3_90Y150.pct",2649,"Different","Different",150,"Correct"
"sub37",81,"R3_4_4_3_180Y50.pct",3132,"Different","Different",50,"Correct"
"sub37",82,"2_3_4_2_90Y0.pct",1288,"Same","Same",0,"Correct"
"sub37",83,"R3_3_4_2_0Y150.pct",2583,"Different","Different",150,"Correct"
"sub37",84,"3_3_4_2_0Y50.pct",2781,"Same","Same",50,"Correct"
"sub37",85,"2_4_4_2_180Y100.pct",1984,"Same","Same",100,"Correct"
"sub37",86,"R3_4_4_3_180Y0.pct",2163,"Different","Different",0,"Correct"
"sub37",87,"3_4_3_3_180Y150.pct",4167,"Same","Same",150,"Correct"
"sub37",88,"R3_4_4_3_180Y100.pct",2507,"Different","Same",100,"Incorrect"
"sub37",89,"R2_3_3_2_0Y100.pct",2285,"Different","Different",100,"Correct"
"sub37",90,"2_3_3_2_0Y50.pct",2289,"Same","Same",50,"Correct"
"sub37",91,"2_4_4_2_0Y0.pct",1215,"Same","Same",0,"Correct"
"sub37",92,"3_4_3_2_90Y150.pct",2339,"Same","Same",150,"Correct"
"sub37",93,"R2_4_4_3_90Y150.pct",3758,"Different","Different",150,"Correct"
"sub37",94,"R3_4_3_2_90Y50.pct",1873,"Different","Different",50,"Correct"
"sub37",95,"2_3_3_2_0Y100.pct",2030,"Same","Same",100,"Correct"
"sub37",96,"R3_3_3_2_0Y0.pct",2102,"Different","Different",0,"Correct"
"sub38",1,"R2_3_3_2_0Y0.pct",5814,"Different","Different",0,"Correct"
"sub38",2,"R3_4_3_2_90Y150.pct",5351,"Different","Different",150,"Correct"
"sub38",3,"2_4_4_2_0Y150.pct",4852,"Same","Same",150,"Correct"
"sub38",4,"3_3_3_2_0Y100.pct",6869,"Same","Different",100,"Incorrect"
"sub38",5,"3_3_3_3_90Y50.pct",3681,"Same","Same",50,"Correct"
"sub38",6,"R2_4_4_2_0Y50.pct",4445,"Different","Different",50,"Correct"
"sub38",7,"R3_3_3_3_90Y100.pct",5543,"Different","Different",100,"Correct"
"sub38",8,"2_3_3_2_0Y0.pct",1777,"Same","Same",0,"Correct"
"sub38",9,"R3_4_3_3_180Y150.pct",5481,"Different","Different",150,"Correct"
"sub38",10,"2_4_4_2_180Y150.pct",NA,"Same","[N/A]",150,"Incorrect"
"sub38",11,"R3_3_4_2_0Y50.pct",5270,"Different","Different",50,"Correct"
"sub38",12,"R2_3_4_2_90Y0.pct",3679,"Different","Different",0,"Correct"
"sub38",13,"3_3_3_3_180Y0.pct",1741,"Same","Same",0,"Correct"
"sub38",14,"R3_4_3_3_180Y100.pct",4772,"Different","Different",100,"Correct"
"sub38",15,"2_4_4_3_90Y100.pct",4231,"Same","Same",100,"Correct"
"sub38",16,"3_4_3_2_90Y50.pct",3961,"Same","Same",50,"Correct"
"sub38",17,"R2_4_4_3_90Y100.pct",5735,"Different","Different",100,"Correct"
"sub38",18,"2_3_3_2_0Y150.pct",3276,"Same","Same",150,"Correct"
"sub38",19,"R2_3_4_2_90Y50.pct",4374,"Different","Different",50,"Correct"
"sub38",20,"2_3_4_2_90Y50.pct",2258,"Same","Same",50,"Correct"
"sub38",21,"R2_4_4_2_180Y100.pct",4610,"Different","Different",100,"Correct"
"sub38",22,"R2_4_4_2_0Y0.pct",1988,"Different","Different",0,"Correct"
"sub38",23,"3_4_3_2_90Y0.pct",1749,"Same","Same",0,"Correct"
"sub38",24,"R3_3_3_2_0Y150.pct",4943,"Different","Different",150,"Correct"
"sub38",25,"R3_4_4_3_180Y150.pct",4529,"Different","Different",150,"Correct"
"sub38",26,"R3_4_3_3_180Y50.pct",5816,"Different","Different",50,"Correct"
"sub38",27,"3_4_3_3_180Y50.pct",3954,"Same","Same",50,"Correct"
"sub38",28,"3_3_3_3_90Y100.pct",3608,"Same","Same",100,"Correct"
"sub38",29,"2_4_4_2_180Y0.pct",1232,"Same","Same",0,"Correct"
"sub38",30,"R3_4_3_2_90Y0.pct",3805,"Different","Different",0,"Correct"
